image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,gender_confidence,predicted_age,age_confidence,InvNo,survey_gender,survey_age_group,survey_time,survey_completed
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,79.0,Breakfast,BREAKFAST,loerie,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,79.0,Breakfast,BREAKFAST,loerie,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,69.0,Breakfast,BREAKFAST,sunbird,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
cluster_203_AccoID_1170989_20251107_095546.png,203,1170989,224904/34,2025-11-07 09:56:00,2025-11-07 09:55:46,-192.0,1.0,0.0,69.0,Breakfast,BREAKFAST,sunbird,Female,0.989,41–55,0.336,34.0,Female,56-65,09:55:00,True
cluster_208_AccoID_1171719_20251107_141437.png,208,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:14:37,-253.0,1.0,0.0,59.0,Cakes,CARROT CAKE,carrot cake,Female,0.998,31–40,0.303,162.0,,,,False
cluster_208_AccoID_1171719_20251107_141437.png,208,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:14:37,-253.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.998,31–40,0.303,162.0,,,,False
cluster_208_AccoID_1171719_20251107_141437.png,208,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:14:37,-253.0,1.0,0.0,36.0,Beverages Tea,RED CAPPUCCINO,none,Female,0.998,31–40,0.303,162.0,,,,False
cluster_208_AccoID_1171719_20251107_141437.png,208,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:14:37,-253.0,1.0,0.0,129.0,Tramezinni's,TRAMEZZINI,bacon cranberry feta onion ,Female,0.998,31–40,0.303,162.0,,,,False
cluster_209_AccoID_1171464_20251107_125523.png,209,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:23,-286.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,lite,Female,0.984,11–20,0.818,115.0,,,,False
cluster_209_AccoID_1171464_20251107_125523.png,209,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:23,-286.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.984,11–20,0.818,115.0,,,,False
cluster_209_AccoID_1171464_20251107_125523.png,209,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:23,-286.0,1.0,0.0,39.0,Wines,2 OCEANS,sauvignon blanc dry,Female,0.984,11–20,0.818,115.0,,,,False
